work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Machine Learning Engineer,140000.0,USD,140000.0,US,0,US,M
2023,SE,FT,Data Scientist,120000.0,USD,120000.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,158200.0,USD,158200.0,US,0,US,M
2024,MI,FT,Data Engineer,126600.0,USD,126600.0,US,0,US,M
2023,SE,FT,Data Scientist,148750.0,USD,148750.0,US,0,US,M
2023,SE,FT,Data Engineer,72000.0,EUR,77737.0,ES,100,ES,M
2024,MI,FT,Data Engineer,80000.0,USD,80000.0,US,0,US,M
2024,SE,FT,Machine Learning Scientist,250000.0,USD,250000.0,US,100,US,M
2022,SE,FT,Applied Scientist,196000.0,USD,196000.0,US,100,US,M
2024,SE,FT,Data Science Consultant,112000.0,USD,112000.0,US,0,US,M
2023,SE,FT,Data Scientist,80000.0,USD,80000.0,US,100,US,M
2023,SE,FT,Data Engineer,230000.0,USD,230000.0,US,0,US,M
2024,MI,FT,Data Integration Specialist,54000.0,USD,54000.0,US,0,US,M
2024,SE,FT,Data Scientist,248600.0,USD,248600.0,US,0,US,M
2023,EN,FT,Data Analyst,55000.0,GBP,67672.0,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,250000.0,USD,250000.0,US,0,US,M
2023,SE,FT,Data Engineer,162000.0,USD,162000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,158000.0,USD,158000.0,US,100,US,M
2024,SE,FT,Business Intelligence Engineer,147600.0,USD,147600.0,US,0,US,M
2023,EN,FT,Data Analyst,23000.0,GBP,28299.0,GB,0,GB,M
2023,SE,FT,Data Scientist,93300.0,USD,93300.0,US,0,US,M
2023,SE,FT,Research Engineer,240000.0,USD,240000.0,US,0,US,M
2023,MI,FT,Data Engineer,250000.0,USD,250000.0,US,0,US,M
2023,SE,FT,Data Scientist,156400.0,USD,156400.0,US,0,US,M
2023,SE,FT,Data Integration Specialist,3000000.0,INR,36483.0,IN,50,IN,L
2022,SE,FT,Data Scientist,190000.0,USD,190000.0,US,0,US,M
2024,SE,FT,Research Scientist,192700.0,USD,192700.0,US,0,US,M
2023,SE,FT,Data Analyst,171000.0,USD,171000.0,US,0,US,M
2024,MI,FT,Business Intelligence Developer,87800.0,USD,87800.0,US,0,US,M
2023,SE,FT,Data Engineer,108308.0,USD,108308.0,GB,100,GB,M
2024,MI,FT,Data Engineer,112000.0,USD,112000.0,US,0,US,M
2021,MI,FT,Data Scientist,50000.0,USD,50000.0,NG,100,NG,L
2023,SE,FT,Data Scientist,180000.0,USD,180000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,151600.0,USD,151600.0,US,0,US,M
2023,SE,FT,AI Engineer,220000.0,USD,220000.0,US,0,US,M
2022,MI,FT,Research Engineer,100000.0,EUR,105066.0,GB,50,GB,S
2023,MI,FT,Data Scientist,85000.0,USD,85000.0,US,0,US,M
2023,SE,FT,AI Architect,146900.0,USD,146900.0,US,100,US,M
2024,MI,FT,Data Scientist,112000.0,USD,112000.0,US,0,US,M
2023,SE,FT,Applied Scientist,159100.0,USD,159100.0,US,0,US,L
2022,MI,FT,Data Scientist,50000.0,EUR,52533.0,FR,100,FR,M
2023,MI,FT,Research Engineer,120000.0,USD,120000.0,US,100,US,M
2023,SE,FT,Data Science Manager,328000.0,USD,328000.0,US,0,US,M
2024,SE,FT,Data Scientist,157500.0,USD,157500.0,US,0,US,M
2022,SE,FT,Machine Learning Engineer,202900.0,USD,202900.0,US,100,US,L
2024,EN,FT,Data Analyst,80000.0,USD,80000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,151600.0,USD,151600.0,US,0,US,M
2024,SE,FT,Data Scientist,146900.0,USD,146900.0,US,0,US,M
2024,MI,FT,Data Scientist,119200.0,USD,119200.0,US,100,US,M
2023,SE,FT,BI Developer,106500.0,USD,106500.0,US,0,US,M
2023,SE,FT,Data Scientist,168000.0,USD,168000.0,US,100,US,M
2024,MI,FT,Data Scientist,212000.0,USD,212000.0,US,0,US,M
2021,SE,FT,Data Scientist,65720.0,EUR,77684.0,FR,50,FR,M
2024,MI,FT,AI Engineer,73100.0,USD,73100.0,US,0,US,M
2022,MI,FT,Data Engineer,99100.0,USD,99100.0,US,0,US,M
2023,SE,FT,Data Architect,221800.0,USD,221800.0,US,100,US,M
2023,SE,FT,Analytics Engineer,97750.0,USD,97750.0,US,0,US,M
2024,SE,FT,Data Scientist,314100.0,USD,314100.0,US,0,US,M
2023,SE,FT,Data Engineer,112700.0,GBP,138666.0,GB,0,GB,M
2023,SE,FT,Research Engineer,141100.0,USD,141100.0,US,0,US,M
2023,SE,FT,Data Engineer,101570.0,USD,101570.0,US,100,US,M
2024,MI,FT,Data Scientist,165000.0,USD,165000.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,120000.0,USD,120000.0,US,100,US,M
2023,SE,FT,Data Analyst,148700.0,USD,148700.0,US,0,US,M
2023,EN,FT,Data Scientist,150000.0,USD,150000.0,US,0,US,M
2024,MI,FT,Data Engineer,184000.0,USD,184000.0,US,0,US,M
2023,EN,FT,Financial Data Analyst,56500.0,USD,56500.0,US,50,US,L
2023,SE,FT,Machine Learning Engineer,238000.0,USD,238000.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,255800.0,USD,255800.0,US,0,US,M
2024,SE,FT,Data Engineer,108500.0,USD,108500.0,US,0,US,M
2022,SE,FT,Data Scientist,205300.0,USD,205300.0,US,0,US,M
2021,SE,FL,Machine Learning Developer,60000.0,USD,60000.0,NG,100,NG,M
2023,SE,FT,Applied Scientist,222200.0,USD,222200.0,US,0,US,L
2024,SE,FT,Machine Learning Engineer,189360.0,USD,189360.0,US,100,US,M
2023,SE,FT,Data Manager,68000.0,USD,68000.0,US,0,US,M
2023,SE,FT,Data Scientist,125000.0,USD,125000.0,US,100,US,M
2023,SE,FT,Data Analyst,144100.0,USD,144100.0,US,100,US,M
2024,MI,FT,Business Intelligence Analyst,100000.0,USD,100000.0,US,0,US,M
2023,EN,FT,Data Analyst,60000.0,USD,60000.0,US,100,US,M
2022,SE,FT,Data Analyst,61300.0,USD,61300.0,CA,100,CA,M
2023,MI,FT,Insight Analyst,35000.0,GBP,43064.0,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,266500.0,USD,266500.0,US,0,US,M
2024,MI,FT,Data Scientist,120000.0,USD,120000.0,US,100,US,M
2022,SE,FT,Data Scientist,141525.0,USD,141525.0,US,100,US,M
2023,MI,FT,Machine Learning Engineer,237400.0,USD,237400.0,US,0,US,M
2023,EN,FT,Business Intelligence Analyst,100000.0,USD,100000.0,US,0,US,M
2023,SE,FT,NLP Engineer,235000.0,USD,235000.0,US,0,US,M
2023,SE,FT,Data Manager,105200.0,USD,105200.0,US,0,US,M
2024,MI,FT,Data Scientist,105000.0,USD,105000.0,US,0,US,M
2024,SE,FT,Research Scientist,337300.0,USD,337300.0,US,0,US,M
2024,MI,FT,Data Engineer,37200.0,GBP,46500.0,GB,0,GB,M
2024,MI,FT,Data Analyst,160000.0,USD,160000.0,US,100,US,M
2023,MI,FT,Data Scientist,162000.0,USD,162000.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,309000.0,USD,309000.0,US,0,US,M
2023,SE,FT,AI Engineer,60000.0,EUR,64781.0,ES,100,ES,M
2023,SE,FT,Data Engineer,132300.0,USD,132300.0,US,0,US,M
2023,SE,FT,Data Scientist,231000.0,USD,231000.0,US,100,US,M
2023,SE,FT,Data Architect,126300.0,USD,126300.0,US,0,US,M
2023,MI,FT,Data Engineer,50000.0,GBP,61520.0,GB,100,GB,M
2023,MI,FT,Data Manager,127000.0,USD,127000.0,US,100,US,M
2024,MI,FT,Data Scientist,203500.0,USD,203500.0,US,100,US,M
2023,SE,FT,Data Analyst,204500.0,USD,204500.0,US,0,US,M
2024,SE,FT,Data Scientist,138500.0,USD,138500.0,CA,100,CA,M
2024,MI,FT,Applied Scientist,222200.0,USD,222200.0,US,0,US,L
2023,MI,FT,Data Scientist,130000.0,CAD,96313.0,CA,100,CA,S
2023,SE,FT,Data Management Specialist,110000.0,USD,110000.0,US,0,US,M
2024,SE,FT,Data Scientist,144000.0,USD,144000.0,US,0,US,M
2023,EX,FT,Data Engineer,113000.0,USD,113000.0,US,0,US,M
2023,SE,FT,Data Engineer,190000.0,USD,190000.0,US,0,US,M
2023,SE,FT,Research Analyst,87400.0,USD,87400.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,290000.0,USD,290000.0,US,0,US,M
2023,SE,FT,Data Scientist,225000.0,USD,225000.0,US,100,US,M
2023,SE,FT,Applied Scientist,159100.0,USD,159100.0,US,0,US,L
2023,SE,FT,Data Engineer,152375.0,USD,152375.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,200000.0,USD,200000.0,US,0,US,M
2023,SE,FT,Data Analyst,48000.0,EUR,51824.0,ES,0,ES,M
2023,EN,FT,Data Scientist,70000.0,USD,70000.0,US,0,US,M
2022,SE,FT,ML Engineer,195400.0,USD,195400.0,US,100,US,L
2023,SE,FT,Machine Learning Engineer,184700.0,USD,184700.0,US,0,US,M
2024,SE,FT,Data Scientist,139500.0,USD,139500.0,US,0,US,M
2024,MI,FT,Data Analyst,72500.0,USD,72500.0,US,0,US,M
2023,SE,FT,Data Analyst,140130.0,USD,140130.0,US,0,US,M
2022,EN,FT,Data Scientist,50000.0,USD,50000.0,US,50,DE,M
2023,SE,FT,Data Scientist,239748.0,USD,239748.0,US,0,US,M
2023,SE,FT,Data Engineer,145000.0,USD,145000.0,US,0,US,M
2023,SE,FT,AI Engineer,83900.0,USD,83900.0,US,0,US,M
2023,SE,FT,Data Scientist,185900.0,USD,185900.0,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,79600.0,USD,79600.0,US,0,US,L
2023,SE,FT,Data Scientist,201000.0,USD,201000.0,US,0,US,M
2023,EN,FT,Data Engineer,125000.0,USD,125000.0,US,0,US,M
2022,SE,FT,Data Analyst,128875.0,USD,128875.0,US,100,US,M
2024,SE,FT,ML Engineer,93300.0,USD,93300.0,US,0,US,M
2023,SE,FT,Analytics Engineer,115000.0,USD,115000.0,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,118200.0,USD,118200.0,US,100,US,M
2024,SE,FT,Data Scientist,115000.0,USD,115000.0,US,0,US,M
2024,MI,FT,Data Engineer,148000.0,USD,148000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,184700.0,USD,184700.0,US,0,US,M
2023,SE,FT,Data Engineer,129000.0,USD,129000.0,US,0,US,M
2023,MI,FT,Data Engineer,148000.0,USD,148000.0,US,0,US,M
2023,SE,FT,AI Architect,330000.0,USD,330000.0,US,0,US,M
2023,SE,FT,Data Analyst,168000.0,USD,168000.0,CA,0,CA,M
2023,MI,FT,Data Manager,130000.0,USD,130000.0,US,0,US,M
2022,SE,FT,Data Engineer,100000.0,USD,100000.0,US,0,US,M
2023,SE,FT,Applied Scientist,136000.0,USD,136000.0,US,0,US,L
2024,SE,FT,Data Engineer,198000.0,USD,198000.0,US,0,US,M
2023,SE,FT,Applied Scientist,215000.0,USD,215000.0,US,0,US,M
2024,EX,FT,Data Engineer,191857.0,USD,191857.0,US,0,US,M
2023,SE,FT,Data Analytics Lead,84000.0,USD,84000.0,US,0,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,65000.0,GBP,79976.0,GB,100,GB,M
2023,SE,FT,Data Scientist,104000.0,USD,104000.0,US,0,US,M
2024,EN,FT,Data Analyst,75000.0,USD,75000.0,US,0,US,M
2023,SE,FT,Data Scientist,160000.0,USD,160000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,275000.0,USD,275000.0,US,0,US,M
2023,SE,FT,Data Scientist,111967.0,USD,111967.0,US,100,US,M
2022,SE,FT,Machine Learning Engineer,200000.0,USD,200000.0,US,100,US,L
2022,MI,FT,Analytics Engineer,85000.0,USD,85000.0,US,100,US,M
2022,SE,FT,Data Science Manager,120000.0,USD,120000.0,US,0,US,M
2023,MI,FT,Data Engineer,100000.0,USD,100000.0,US,100,US,M
2022,SE,FT,Data Analyst,110600.0,USD,110600.0,US,0,US,M
2024,MI,FT,Machine Learning Engineer,120000.0,EUR,133333.0,DE,0,DE,M
2024,SE,FT,Research Engineer,440000.0,USD,440000.0,US,0,US,M
2023,EN,FT,Data Engineer,80000.0,USD,80000.0,US,0,US,M
2022,SE,FT,Data Engineer,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,84600.0,USD,84600.0,US,100,US,M
2024,EN,FT,Data Analyst,64900.0,USD,64900.0,US,100,US,M
2024,MI,FT,Analytics Engineer,78000.0,USD,78000.0,US,0,US,M
2023,MI,FT,Data Analyst,54000.0,USD,54000.0,US,100,US,M
2023,MI,FT,Data Scientist,35000.0,USD,35000.0,IN,0,IN,L
2024,MI,FT,Data Engineer,68000.0,USD,68000.0,US,100,US,M
2023,SE,FT,Data Scientist,189100.0,USD,189100.0,US,0,US,M
2023,SE,FT,Data Analyst,55000.0,USD,55000.0,US,0,US,M
2023,MI,FT,Data Scientist,75000.0,USD,75000.0,US,0,US,M
2023,SE,FT,Data Scientist,220000.0,USD,220000.0,US,0,US,M
2024,EN,FT,Data Analyst,90000.0,USD,90000.0,US,0,US,M
2023,EN,FT,Data Scientist,149800.0,USD,149800.0,US,0,US,M
2023,SE,FT,Data Analyst,106800.0,USD,106800.0,US,0,US,M
2023,MI,FT,Data Analyst,73100.0,USD,73100.0,US,0,US,M
2024,EX,FT,Data Engineer,225000.0,USD,225000.0,US,0,US,M
2024,SE,FT,Data Operations Specialist,121500.0,USD,121500.0,US,0,US,M
2023,SE,FT,Data Scientist,183500.0,USD,183500.0,US,100,US,M
2023,MI,FT,Data Science Consultant,100000.0,USD,100000.0,US,100,US,M
2024,MI,FT,Data Engineer,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,Data Architect,210000.0,USD,210000.0,US,100,US,M
2023,SE,FT,Data Science Practitioner,122600.0,USD,122600.0,US,0,US,M
2024,SE,FT,Data Scientist,244800.0,USD,244800.0,US,0,US,M
2023,MI,FT,Data Scientist,169000.0,USD,169000.0,US,0,US,M
2020,EN,FT,AI Scientist,300000.0,DKK,45896.0,DK,50,DK,S
2024,SE,FT,Research Analyst,94600.0,USD,94600.0,US,0,US,M
2024,MI,FT,Data Manager,130000.0,USD,130000.0,US,0,US,M
2023,SE,FT,Data Engineer,121700.0,USD,121700.0,US,100,US,M
2023,SE,FT,Research Scientist,127300.0,USD,127300.0,US,0,US,L
2023,SE,FT,Data Scientist,359170.0,USD,359170.0,US,0,US,M
2023,SE,FT,Data Science Manager,255000.0,USD,255000.0,US,0,US,M
2023,SE,FT,Data Scientist,146000.0,USD,146000.0,US,100,US,M
2023,EN,FT,Data Analyst,94035.0,USD,94035.0,US,100,US,M
2023,SE,FT,Data Analyst,94000.0,USD,94000.0,US,0,US,M
2023,SE,FT,Data Scientist,82365.0,USD,82365.0,US,0,US,M
2023,SE,FT,Data Engineer,252000.0,USD,252000.0,US,0,US,M
2022,SE,FT,Analytics Engineer,122500.0,USD,122500.0,US,100,US,M
2024,SE,FT,Data Modeler,130000.0,USD,130000.0,US,100,US,M
2023,SE,FT,Research Scientist,142200.0,USD,142200.0,US,0,US,M
2023,SE,FT,Data Engineer,170000.0,USD,170000.0,US,0,US,M
2023,EN,FT,Research Engineer,98000.0,USD,98000.0,US,0,US,M
2024,MI,FT,Data Scientist,146000.0,USD,146000.0,CA,0,CA,M
2024,SE,FT,Data Manager,95300.0,USD,95300.0,US,100,US,M
2024,MI,FT,Data Science,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,Data Scientist,150000.0,USD,150000.0,US,100,US,M
2023,MI,FT,Data Engineer,130000.0,USD,130000.0,US,0,US,M
2024,SE,FT,Research Engineer,234000.0,USD,234000.0,US,0,US,M
2022,SE,FT,Data Scientist,130240.0,USD,130240.0,US,0,US,M
2023,SE,FT,Research Engineer,253000.0,USD,253000.0,US,100,US,M
2023,SE,FT,Data Engineer,160000.0,USD,160000.0,US,0,US,M
2023,MI,FT,Data Analyst,65000.0,USD,65000.0,US,0,US,M
2024,SE,FT,Data Analytics Lead,166000.0,USD,166000.0,US,0,US,M
2022,MI,FT,Data Analyst,100000.0,USD,100000.0,US,0,US,M
2024,MI,FT,Data Scientist,168000.0,USD,168000.0,US,0,US,M
2024,SE,FT,Business Intelligence Manager,85000.0,GBP,106250.0,GB,0,GB,M
2023,SE,FT,Data Scientist,173175.0,USD,173175.0,CA,100,CA,M
2023,SE,FT,Data Analyst,74178.0,USD,74178.0,US,0,US,M
2024,SE,FT,Data Analyst,160000.0,USD,160000.0,US,0,US,M
2022,MI,FT,Data Analyst,65000.0,USD,65000.0,US,0,US,M
2022,SE,FT,Machine Learning Engineer,204500.0,USD,204500.0,US,0,US,M
2023,SE,FT,Data Manager,110400.0,USD,110400.0,US,0,US,M
2023,SE,FT,Data Engineer,123600.0,USD,123600.0,US,100,US,M
2023,SE,FT,Data Scientist,110250.0,USD,110250.0,US,0,US,M
2022,SE,FT,Data Scientist,101570.0,USD,101570.0,US,100,US,M
2022,EN,FT,Data Manager,77300.0,USD,77300.0,US,100,US,M
2023,SE,FT,Data Analyst,75000.0,USD,75000.0,US,100,US,M
2023,SE,FT,Data Analyst,160000.0,USD,160000.0,US,100,US,M
2024,SE,FT,Machine Learning Engineer,296400.0,USD,296400.0,US,0,US,M
2023,SE,FT,Data Scientist,200000.0,USD,200000.0,US,100,US,M
2023,SE,FT,Analytics Engineer,231250.0,USD,231250.0,US,100,US,M
2023,SE,FT,Data Engineer,113750.0,USD,113750.0,US,0,US,M
2023,EX,FT,Data Engineer,204500.0,USD,204500.0,US,0,US,M
2023,SE,FT,Data Scientist,165000.0,USD,165000.0,US,0,US,M
2024,EN,FT,Applied Scientist,166000.0,USD,166000.0,US,100,US,M
2023,SE,FT,BI Analyst,125000.0,USD,125000.0,US,0,US,M
2023,SE,FT,Machine Learning Scientist,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,Data Engineer,247300.0,USD,247300.0,US,100,US,M
2022,SE,FT,Machine Learning Engineer,180000.0,USD,180000.0,US,100,US,M
2022,SE,FT,Machine Learning Engineer,180000.0,USD,180000.0,US,100,US,M
2024,SE,FT,Data Architect,381500.0,USD,381500.0,US,0,US,M
2023,SE,FT,Data Science Consultant,1000000.0,THB,29301.0,TH,50,TH,M
2023,SE,FT,Analytics Engineer,200000.0,USD,200000.0,US,100,US,L
2022,SE,FT,Data Scientist,38000.0,USD,38000.0,US,100,US,M
2023,SE,FT,Data Scientist,135000.0,USD,135000.0,US,100,US,M
2022,SE,FT,Data Architect,102100.0,USD,102100.0,US,0,US,M
2023,EN,FT,Business Intelligence Analyst,65000.0,USD,65000.0,US,0,US,M
2023,SE,FT,Research Engineer,170112.0,USD,170112.0,US,0,US,M
2024,MI,FT,Data Specialist,100000.0,USD,100000.0,US,0,US,M
2024,EN,FT,Data Analyst,73756.0,USD,73756.0,US,0,US,M
2024,SE,FT,Data Engineer,199700.0,USD,199700.0,US,0,US,M
2023,SE,FT,ML Engineer,170000.0,AUD,114979.0,AU,100,AU,L
2023,EX,FT,Business Intelligence Engineer,172200.0,USD,172200.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,176100.0,USD,176100.0,US,0,US,L
2023,MI,FT,Data Developer,130000.0,USD,130000.0,US,100,US,M
2024,EN,FT,Data Scientist,82915.0,USD,82915.0,US,0,US,M
2023,SE,FT,Data Scientist,210000.0,USD,210000.0,US,100,US,M
2024,MI,FT,Data Scientist,166000.0,USD,166000.0,US,0,US,M
2023,SE,FT,Data Architect,306000.0,USD,306000.0,US,100,US,M
2023,SE,FT,Data Scientist,162000.0,USD,162000.0,US,0,US,M
2023,MI,FT,Data Engineer,90000.0,GBP,110736.0,GB,100,GB,M
2024,SE,FT,Machine Learning Engineer,212000.0,USD,212000.0,EG,0,EG,M
2024,MI,FT,Data Analyst,65000.0,USD,65000.0,US,0,US,M
2024,MI,FT,Applied Scientist,250000.0,USD,250000.0,US,0,US,M
2023,SE,FT,Data Engineer,81500.0,USD,81500.0,US,0,US,M
2024,MI,FT,Data Analyst,165500.0,USD,165500.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,193600.0,USD,193600.0,US,0,US,M
2023,EN,FT,Data Scientist,101400.0,BRL,19910.0,BR,100,BR,L
2023,MI,FT,Data Engineer,167500.0,USD,167500.0,US,0,US,M
2023,SE,FT,Data Analyst,165000.0,USD,165000.0,US,100,US,M
2023,MI,FT,Research Engineer,193500.0,USD,193500.0,US,0,US,M
2024,MI,FT,Business Intelligence Engineer,186846.0,USD,186846.0,US,0,US,M
2023,MI,FT,Research Scientist,238000.0,USD,238000.0,US,0,US,M
2023,SE,FT,Data Engineer,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,BI Developer,106500.0,USD,106500.0,US,0,US,M
2024,MI,FT,Machine Learning Engineer,125100.0,USD,125100.0,US,0,US,M
2024,SE,FT,Machine Learning Engineer,303400.0,USD,303400.0,US,100,US,M
2023,MI,FT,Machine Learning Engineer,125000.0,USD,125000.0,US,0,US,M
2024,SE,FT,Data Analyst,200200.0,USD,200200.0,US,0,US,M
2023,MI,FT,Data Analyst,95000.0,USD,95000.0,US,0,US,M
2024,SE,FT,AI Architect,99750.0,USD,99750.0,US,100,US,M
2024,SE,FT,Applied Scientist,260000.0,USD,260000.0,US,0,US,L
2024,MI,FT,Data Scientist,123800.0,USD,123800.0,US,100,US,M
2022,SE,FT,Analytics Engineer,250000.0,USD,250000.0,US,0,US,M
2023,SE,FT,Data Scientist,170000.0,USD,170000.0,US,100,US,M
2023,SE,FT,Research Scientist,145900.0,USD,145900.0,US,0,US,M
2024,SE,FT,Business Intelligence,172800.0,USD,172800.0,US,0,US,M
2023,SE,FT,Data Scientist,86700.0,USD,86700.0,US,0,US,L
2023,SE,FT,Data Scientist,122900.0,USD,122900.0,US,0,US,L
2022,SE,FT,ETL Developer,146200.0,USD,146200.0,US,100,US,M
2024,EN,FT,Data Analyst,140000.0,USD,140000.0,US,0,US,M
2023,SE,FT,Data Engineer,120000.0,USD,120000.0,US,0,US,M
2023,SE,FT,Data Scientist,180000.0,USD,180000.0,US,0,US,M
2023,EN,FT,Data Analyst,50000.0,USD,50000.0,US,0,US,M
2024,SE,FT,Data Engineer,131414.0,USD,131414.0,US,100,US,M
2022,SE,FT,Machine Learning Engineer,185000.0,USD,185000.0,MX,100,MX,M
2023,EN,FT,Data Analyst,86000.0,USD,86000.0,US,0,US,M
2024,SE,FT,Data Scientist,212000.0,USD,212000.0,US,0,US,M
2024,MI,FT,ML Ops Engineer,114800.0,USD,114800.0,US,0,US,M
2023,SE,FT,Data Scientist,159375.0,USD,159375.0,US,100,US,M
2024,SE,FT,AI Engineer,180000.0,USD,180000.0,US,0,US,M
2024,SE,FT,Data Analyst,115000.0,USD,115000.0,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,225000.0,USD,225000.0,US,0,US,M
2024,SE,FT,Data Analyst,120000.0,USD,120000.0,US,0,US,M
2022,SE,FT,Data Scientist,51000.0,USD,51000.0,US,100,US,M
2023,SE,FT,BI Analyst,112655.0,USD,112655.0,US,100,US,M
2021,MI,FT,Data Scientist,76760.0,EUR,90734.0,DE,50,DE,L
2022,MI,FT,Data Engineer,260000.0,USD,260000.0,US,0,US,M
2024,MI,FT,Data Science,86000.0,USD,86000.0,US,0,US,M
2023,SE,FT,Computer Vision Engineer,184590.0,USD,184590.0,US,0,US,M
2024,MI,FT,Data Engineer,308000.0,USD,308000.0,US,0,US,M
2023,MI,FT,Data Engineer,155000.0,USD,155000.0,US,0,US,M
2023,SE,FT,Data Engineer,190100.0,USD,190100.0,US,100,US,M
2023,SE,FT,Data Scientist,191000.0,USD,191000.0,US,100,US,M
2023,SE,FT,Research Scientist,374000.0,USD,374000.0,US,0,US,M
2023,SE,FT,Data Scientist,228000.0,USD,228000.0,US,0,US,M
2023,EN,FT,Data Analyst,86000.0,USD,86000.0,US,0,US,M
2023,SE,FT,BI Developer,135000.0,USD,135000.0,US,100,US,M
2024,SE,FT,AI Engineer,95325.0,USD,95325.0,US,0,US,M
2023,SE,FT,Data Analyst,106000.0,USD,106000.0,US,0,US,M
2023,SE,FT,Data Scientist,183500.0,USD,183500.0,US,100,US,M
2023,SE,FT,Data Analyst,150000.0,USD,150000.0,US,0,US,M
2023,MI,FT,Business Intelligence Specialist,68274.0,USD,68274.0,US,0,US,M
2023,SE,FT,Data Engineer,150000.0,USD,150000.0,US,100,US,M
2023,SE,FT,Data Engineer,72000.0,USD,72000.0,US,100,US,M
2022,SE,FT,Data Engineer,154000.0,USD,154000.0,US,100,US,M
2023,SE,FT,Research Scientist,345000.0,USD,345000.0,US,0,US,M
2023,SE,FT,Data Visualization Engineer,83900.0,USD,83900.0,US,0,US,M
2024,SE,FT,Research Scientist,164000.0,USD,164000.0,US,100,US,M
2021,MI,FT,Computer Vision Software Engineer,81000.0,EUR,95746.0,DE,100,US,S
2023,SE,FT,Data Engineer,136600.0,USD,136600.0,US,100,US,M
2023,SE,FT,Data Analyst,74400.0,USD,74400.0,US,0,US,M
2023,SE,FT,Data Analyst,122000.0,USD,122000.0,US,100,US,M
2023,SE,FT,Data Scientist,235000.0,USD,235000.0,US,100,US,M
2020,SE,FT,Data Scientist,80000.0,EUR,91237.0,AT,0,AT,S
2023,SE,FT,Research Engineer,156400.0,USD,156400.0,US,100,US,M
2023,MI,FT,Machine Learning Engineer,219000.0,USD,219000.0,US,50,US,L
2024,SE,FT,Data Analyst,83576.0,USD,83576.0,US,0,US,M
2023,SE,FT,Data Analyst,104300.0,USD,104300.0,US,0,US,L
2024,SE,FT,Machine Learning Engineer,92000.0,USD,92000.0,AR,100,AR,M
2023,SE,FT,Data Scientist,189750.0,USD,189750.0,US,0,US,M
2023,SE,FT,Data Engineer,112200.0,USD,112200.0,US,0,US,M
2023,SE,FT,Data Infrastructure Engineer,143000.0,USD,143000.0,US,100,US,M
2023,MI,FT,Data Engineer,129300.0,USD,129300.0,US,0,US,M
2023,MI,FT,Data Manager,115500.0,USD,115500.0,US,0,US,M
2024,MI,FT,Data Engineer,118400.0,USD,118400.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,212800.0,USD,212800.0,US,0,US,M
2023,MI,FT,ML Engineer,180000.0,USD,180000.0,US,0,US,M
2024,MI,FT,Data Scientist,42507.0,GBP,53133.0,GB,0,GB,M
2023,SE,FT,Data Scientist,140000.0,GBP,172256.0,GB,100,GB,M
2023,MI,FT,AI Engineer,120000.0,USD,120000.0,US,0,US,M
2023,SE,FT,Machine Learning Scientist,157250.0,USD,157250.0,US,100,US,M
2024,EN,FT,Machine Learning Engineer,162240.0,USD,162240.0,US,0,US,M
2023,SE,FT,Data Scientist,180000.0,USD,180000.0,US,100,US,M
2024,SE,FT,Data Analyst,140000.0,USD,140000.0,US,0,US,M
2023,SE,FT,Data Scientist,153000.0,USD,153000.0,US,100,US,M
2023,EN,FT,Data Analyst,75065.0,USD,75065.0,US,100,US,M
2023,SE,FT,Analytics Engineer,179820.0,USD,179820.0,US,0,US,M
2023,EX,FT,Data Engineer,220000.0,USD,220000.0,US,0,US,M
2024,SE,FT,Data Scientist,55000.0,GBP,68750.0,US,0,US,M
2022,MI,FT,Data Engineer,80000.0,EUR,84053.0,ES,100,ES,M
2024,SE,FT,Data Scientist,146900.0,USD,146900.0,US,0,US,M
2024,SE,FT,Data Scientist,130000.0,USD,130000.0,US,0,US,M
2024,SE,FT,Data Scientist,225000.0,USD,225000.0,US,0,US,M
2023,EX,FT,Director of Data Science,353200.0,USD,353200.0,US,0,US,M
